source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010656,negative regulation of muscle cell apoptotic process,0.010873104526205385,True,"""Any process that decreases the rate or frequency of muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a muscle cell and result in its death."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]",45,457,8,21017,0.0175054704595186,0.17777777777777778,query_1,"['GO:0010657', 'GO:0010660', 'GO:0043066']"
GO:BP,GO:0045123,cellular extravasation,0.010914530063243121,True,"""The migration of a leukocyte from the blood vessels into the surrounding tissue."" [GOC:jl]",75,457,10,21017,0.02188183807439825,0.13333333333333333,query_1,['GO:0050900']
GO:BP,GO:0045995,regulation of embryonic development,0.010925803165400379,True,"""Any process that modulates the frequency, rate or extent of embryonic development."" [GOC:go_curators]",92,457,11,21017,0.024070021881838075,0.11956521739130435,query_1,"['GO:0009790', 'GO:2000026']"
GO:BP,GO:0090304,nucleic acid metabolic process,0.011396895320858679,True,"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]",7460,457,208,21017,0.4551422319474836,0.027882037533512063,query_1,"['GO:0006139', 'GO:0043170']"
GO:BP,GO:0021978,telencephalon regionalization,0.011520747156936476,True,"""The regionalization process that creates areas within the forebrain that will direct the behavior of cell migration in differentiation as the telencephalon develops."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, GOC:mgi_curators]",13,457,5,21017,0.010940919037199124,0.38461538461538464,query_1,"['GO:0003002', 'GO:0021537', 'GO:0021871']"
GO:BP,GO:0042362,fat-soluble vitamin biosynthetic process,0.011520747156936476,True,"""The chemical reactions and pathways resulting in the formation of any of a diverse group of vitamins that are soluble in organic solvents and relatively insoluble in water."" [GOC:jl, ISBN:0198506732]",13,457,5,21017,0.010940919037199124,0.38461538461538464,query_1,"['GO:0006775', 'GO:0009110']"
GO:BP,GO:1904748,regulation of apoptotic process involved in development,0.011520747156936476,True,"""Any process that modulates the frequency, rate or extent of apoptotic process involved in development."" [GO_REF:0000058, GOC:TermGenie, PMID:22801495]",13,457,5,21017,0.010940919037199124,0.38461538461538464,query_1,"['GO:0042981', 'GO:0050793', 'GO:1902742']"
GO:BP,GO:1902337,regulation of apoptotic process involved in morphogenesis,0.011520747156936476,True,"""Any process that modulates the frequency, rate or extent of apoptotic process involved in morphogenesis."" [GOC:sart, GOC:TermGenie, PMID:12202035]",13,457,5,21017,0.010940919037199124,0.38461538461538464,query_1,"['GO:0060561', 'GO:1904748']"
GO:BP,GO:0033690,positive regulation of osteoblast proliferation,0.011520747156936476,True,"""Any process that activates or increases the rate or extent of osteoblast proliferation."" [GOC:mah]",13,457,5,21017,0.010940919037199124,0.38461538461538464,query_1,"['GO:0008284', 'GO:0033687', 'GO:0033688']"
GO:CC,GO:0031252,cell leading edge,0.011599471076183292,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",429,459,23,22115,0.05010893246187364,0.053613053613053616,query_1,['GO:0110165']
GO:MF,GO:0097367,carbohydrate derivative binding,0.011632206299416713,True,"""Binding to a carbohydrate derivative."" [GOC:pr]",2286,456,81,20196,0.17763157894736842,0.03543307086614173,query_1,['GO:0005488']
GO:CC,GO:0016342,catenin complex,0.011677169680508775,True,"""Complex of peripheral cytoplasmic proteins (alpha-, beta- and gamma-catenin) that interact with the cytoplasmic region of uvomorulin/E-cadherin to connect it to the actin cytoskeleton."" [ISBN:0198599323]",31,459,6,22115,0.013071895424836602,0.1935483870967742,query_1,"['GO:0019897', 'GO:0098797']"
GO:BP,GO:0090497,mesenchymal cell migration,0.012077932621735756,True,"""The orderly movement of a mesenchymal cell from one site to another, often during the development of a multicellular organism."" [GOC:dph, GOC:tb]",60,457,9,21017,0.019693654266958426,0.15,query_1,['GO:0001667']
GO:BP,GO:0001706,endoderm formation,0.012077932621735756,True,"""The formation of the endoderm during gastrulation."" [GOC:go_curators]",60,457,9,21017,0.019693654266958426,0.15,query_1,"['GO:0001704', 'GO:0007492']"
GO:BP,GO:0009948,anterior/posterior axis specification,0.012077932621735756,True,"""The establishment, maintenance and elaboration of the anterior/posterior axis. The anterior-posterior axis is defined by a line that runs from the head or mouth of an organism to the tail or opposite end of the organism."" [GOC:dph, GOC:go_curators, GOC:tb]",60,457,9,21017,0.019693654266958426,0.15,query_1,"['GO:0009798', 'GO:0009952']"
GO:MF,GO:0019955,cytokine binding,0.012093691966610828,True,"""Binding to a cytokine, any of a group of proteins that function to control the survival, growth and differentiation of tissues and cells, and which have autocrine and paracrine activity."" [GOC:ai, GOC:bf, ISBN:0198599471]",145,456,13,20196,0.02850877192982456,0.0896551724137931,query_1,['GO:0005515']
GO:BP,GO:0036303,lymph vessel morphogenesis,0.012343489474685422,True,"""The process in which the anatomical structures of lymph vessels are generated and organized. The lymph vessel is the vasculature carrying lymph."" [GOC:BHF, GOC:gr, PMID:18093989]",22,457,6,21017,0.01312910284463895,0.2727272727272727,query_1,"['GO:0001945', 'GO:0009653']"
GO:BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,0.012343489474685422,True,"""Any process that increases the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis."" [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]",22,457,6,21017,0.01312910284463895,0.2727272727272727,query_1,"['GO:0002042', 'GO:0043536', 'GO:0090049']"
GO:BP,GO:0098856,intestinal lipid absorption,0.012343489474685422,True,"""A process in which lipids are taken up from the contents of the intestine."" [GOC:dos, GOC:sl, PMID:18768481]",22,457,6,21017,0.01312910284463895,0.2727272727272727,query_1,['GO:0050892']
GO:BP,GO:0031571,mitotic G1 DNA damage checkpoint signaling,0.01249624399447266,True,"""A signal transduction process that contributes to a mitotic cell cycle G1/S transition DNA damage checkpoint."" [GOC:mtg_cell_cycle]",33,457,7,21017,0.015317286652078774,0.21212121212121213,query_1,"['GO:0044773', 'GO:0044819']"
GO:BP,GO:0044819,mitotic G1/S transition checkpoint signaling,0.01249624399447266,True,"""A cell cycle checkpoint that detects and negatively regulates progression from G1 to S phase as part of a mitotic cell cycle."" [GOC:mtg_cell_cycle]",33,457,7,21017,0.015317286652078774,0.21212121212121213,query_1,"['GO:0007093', 'GO:2000134']"
GO:BP,GO:0050869,negative regulation of B cell activation,0.01249624399447266,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of B cell activation."" [GOC:ai]",33,457,7,21017,0.015317286652078774,0.21212121212121213,query_1,"['GO:0042113', 'GO:0050864', 'GO:0051250']"
GO:BP,GO:0060603,mammary gland duct morphogenesis,0.01249624399447266,True,"""The process in which anatomical structures of the mammary ducts are generated and organized. Mammary ducts are epithelial tubes that transport milk."" [GOC:dph, PMID:17120154]",33,457,7,21017,0.015317286652078774,0.21212121212121213,query_1,"['GO:0060443', 'GO:0060562', 'GO:0061180']"
GO:CC,GO:0042995,cell projection,0.012577071796529884,True,"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, PMID:16318917]",2399,459,78,22115,0.16993464052287582,0.03251354731137974,query_1,['GO:0110165']
GO:MF,GO:0005319,lipid transporter activity,0.012710171064788668,True,"""Enables the directed movement of lipids into, out of or within a cell, or between cells."" [GOC:ai]",167,456,14,20196,0.03070175438596491,0.08383233532934131,query_1,['GO:0005215']
GO:BP,GO:0034763,negative regulation of transmembrane transport,0.013019107593332632,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]",112,457,12,21017,0.0262582056892779,0.10714285714285714,query_1,"['GO:0034762', 'GO:0048523', 'GO:0051051', 'GO:0055085']"
GO:BP,GO:0045685,regulation of glial cell differentiation,0.013895631614930506,True,"""Any process that modulates the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",77,457,10,21017,0.02188183807439825,0.12987012987012986,query_1,"['GO:0010001', 'GO:0045595']"
GO:BP,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,0.01389878399682069,True,"""Any process that activates or increases the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",61,457,9,21017,0.019693654266958426,0.14754098360655737,query_1,"['GO:0097193', 'GO:1902533', 'GO:2001235', 'GO:2001242']"
GO:BP,GO:0042733,embryonic digit morphogenesis,0.01389878399682069,True,"""The process, occurring in the embryo, by which the anatomical structures of the digit are generated and organized. A digit is one of the terminal divisions of an appendage, such as a finger or toe."" [GOC:bf, GOC:jl, UBERON:0002544]",61,457,9,21017,0.019693654266958426,0.14754098360655737,query_1,"['GO:0030326', 'GO:0048598']"
GO:CC,GO:0032587,ruffle membrane,0.014007788062443703,True,"""The portion of the plasma membrane surrounding a ruffle."" [GOC:mah]",100,459,10,22115,0.02178649237472767,0.1,query_1,"['GO:0001726', 'GO:0031253', 'GO:0031256']"
GO:BP,GO:0034504,protein localization to nucleus,0.014130679411266013,True,"""A process in which a protein transports or maintains the localization of another protein to the nucleus."" [GOC:ecd]",316,457,21,21017,0.045951859956236324,0.06645569620253164,query_1,['GO:0033365']
GO:BP,GO:0045445,myoblast differentiation,0.014283703646459936,True,"""The process in which a relatively unspecialized cell acquires specialized features of a myoblast. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into striated muscle fibers."" [CL:0000056, GOC:go_curators, GOC:mtg_muscle]",113,457,12,21017,0.0262582056892779,0.10619469026548672,query_1,"['GO:0030154', 'GO:0061061']"
GO:BP,GO:0002703,regulation of leukocyte mediated immunity,0.014773906320267987,True,"""Any process that modulates the frequency, rate, or extent of leukocyte mediated immunity."" [GOC:add]",243,457,18,21017,0.03938730853391685,0.07407407407407407,query_1,"['GO:0002443', 'GO:0002697']"
GO:BP,GO:0021766,hippocampus development,0.014970858244884628,True,"""The progression of the hippocampus over time from its initial formation until its mature state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0878937420, UBERON:0002421]",95,457,11,21017,0.024070021881838075,0.11578947368421053,query_1,"['GO:0021543', 'GO:0021761', 'GO:0048856']"
GO:BP,GO:1903035,negative regulation of response to wounding,0.014970858244884628,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",95,457,11,21017,0.024070021881838075,0.11578947368421053,query_1,"['GO:0009611', 'GO:0048585', 'GO:1903034']"
GO:BP,GO:0071677,positive regulation of mononuclear cell migration,0.014970858244884628,True,"""Any process that increases the rate, frequency or extent of mononuclear cell migration. Mononuclear cell migration is the movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",95,457,11,21017,0.024070021881838075,0.11578947368421053,query_1,"['GO:0002687', 'GO:0071674', 'GO:0071675']"
GO:BP,GO:0060348,bone development,0.015193442444329876,True,"""The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components."" [GOC:dph]",220,457,17,21017,0.037199124726477024,0.07727272727272727,query_1,"['GO:0001501', 'GO:0048513']"
